host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14
22,4600_to_4699,4649.5,17,17,4,10,0.017710882352941177,0.0034863999999999997,0.035307000000000005,0.06549300000000001,0.02541711764705883,0.006968088888888889,0.017710882352941177,0.0034863999999999997,0.035307000000000005,0.06549300000000001,0.02541711764705883,0.006968088888888889,0.5882352941176471,0.29411764705882354,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0
27,4600_to_4699,4649.5,26,26,3,4,0.01144003846153846,0.008146954545454548,0.027207,0.06820599999999999,0.016415984615384616,0.01597577922077922,0.01144003846153846,0.008146954545454548,0.027207,0.06820599999999999,0.016415984615384616,0.01597577922077922,0.8461538461538461,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0
28,4600_to_4699,4649.5,13,13,7,13,0.005073153846153846,0.004363666666666666,0.017826,0.026615,0.010142384615384616,0.0087232,0.005073153846153846,0.004363666666666666,0.017826,0.026615,0.010142384615384616,0.0087232,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0
34,4600_to_4699,4649.5,11,11,3,7,0.015612909090909089,0.009808800000000001,0.027009,0.05330899999999998,0.023259418181818172,0.019615999999999998,0.015612909090909089,0.009808800000000001,0.027009,0.05330899999999998,0.023259418181818172,0.019615999999999998,0.45454545454545453,0.45454545454545453,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
35,4600_to_4699,4649.5,9,9,6,9,0.004880666666666669,0.0029326666666666663,0.026347000000000013,0.03514300000000001,0.009756555555555558,0.0058646666666666665,0.004880666666666669,0.0029326666666666663,0.026347000000000013,0.03514300000000001,0.009756555555555558,0.0058646666666666665,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0
4,4600_to_4699,4649.5,17,17,5,14,0.029097117647058825,0.01161588888888889,0.017551999999999998,0.06093,0.02069041176470588,0.013512444444444445,0.029097117647058825,0.01161588888888889,0.017551999999999998,0.06093,0.02069041176470588,0.013512444444444445,0.5294117647058824,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0
7,4600_to_4699,4649.5,8,8,8,8,0.0049245,0,0.008774999999999998,0.017523999999999998,0.009844428571428572,NA,0.0049245,0,0.008774999999999998,0.017523999999999998,0.009844428571428572,NA,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0
8,4600_to_4699,4649.5,5,5,3,5,0.0017509999999999997,0.002912333333333333,0.004369,0.008733000000000001,0.0034988000000000003,0.005823333333333334,0.0017509999999999997,0.002912333333333333,0.004369,0.008733000000000001,0.0034988000000000003,0.005823333333333334,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
9,4600_to_4699,4649.5,7,7,3,6,0.012213428571428575,0.0054965000000000005,0.03731100000000001,0.05494800000000001,0.018188952380952386,0.010991666666666667,0.012213428571428575,0.0054965000000000005,0.03731100000000001,0.05494800000000001,0.018188952380952386,0.010991666666666667,0.5714285714285714,0.2857142857142857,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
1,4700_to_4799,4749.5,7,7,6,7,0.004034142857142857,0.0023425000000000004,0.00474,0.009448000000000002,0.008065904761904764,0.004685000000000001,0.004034142857142857,0.0023425000000000004,0.00474,0.009448000000000002,0.008065904761904764,0.004685000000000001,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
10,4700_to_4799,4749.5,14,14,7,9,0.008732499999999999,0.004720666666666666,0.032857,0.061209,0.015820626373626374,0.008823066666666667,0.008732499999999999,0.004720666666666666,0.032857,0.061209,0.015820626373626374,0.008823066666666667,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0
12,4700_to_4799,4749.5,7,7,3,3,0.012759857142857139,0.0035127500000000002,0.014118999999999994,0.028188999999999992,0.017003714285714282,0.007024166666666667,0.012759857142857139,0.0035127500000000002,0.014118999999999994,0.028188999999999992,0.017003714285714282,0.007024166666666667,0.5714285714285714,0.2857142857142857,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
13,4700_to_4799,4749.5,10,10,1,9,0.008037900000000002,0.008037900000000002,0.014474,0.019154000000000004,0.007952955555555556,0.007952955555555556,0.008037900000000002,0.008037900000000002,0.014474,0.019154000000000004,0.007952955555555556,0.007952955555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4700_to_4799,4749.5,2,2,2,2,0.0023500000000000005,0,0.004700000000000001,0.004700000000000001,0.004700000000000001,NA,0.0023500000000000005,0,0.004700000000000001,0.004700000000000001,0.004700000000000001,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,4700_to_4799,4749.5,6,6,5,6,0.005479000000000001,0.007039499999999999,0.01876200000000001,0.02816500000000001,0.01095586666666667,0.014078999999999998,0.005479000000000001,0.007039499999999999,0.01876200000000001,0.02816500000000001,0.01095586666666667,0.014078999999999998,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0
18,4700_to_4799,4749.5,6,6,1,1,0.005557166666666668,0.005557166666666668,0.009644999999999999,0.019143,0.011112333333333332,0.011112333333333332,0.005557166666666668,0.005557166666666668,0.009644999999999999,0.019143,0.011112333333333332,0.011112333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4700_to_4799,4749.5,20,20,9,14,0.021198050000000003,0.013130111111111113,0.014368,0.070158,0.028397636842105264,0.014658055555555556,0.021198050000000003,0.013130111111111113,0.014368,0.070158,0.028397636842105264,0.014658055555555556,0.45,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
20,4700_to_4799,4749.5,7,7,5,7,0.004714999999999999,0.003127,0.014200999999999993,0.018906999999999993,0.009425809523809522,0.006253333333333334,0.004714999999999999,0.003127,0.014200999999999993,0.018906999999999993,0.009425809523809522,0.006253333333333334,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0
21,4700_to_4799,4749.5,17,17,12,17,0.011435117647058825,0.0181265,0.038241,0.095717,0.022385191176470587,0.03374953333333333,0.011435117647058825,0.0181265,0.038241,0.095717,0.022385191176470587,0.03374953333333333,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0
22,4700_to_4799,4749.5,17,17,2,9,0.008823235294117646,0.003126333333333333,0.023282,0.051640000000000005,0.012210088235294118,0.006250969696969697,0.008823235294117646,0.003126333333333333,0.023282,0.051640000000000005,0.012210088235294118,0.006250969696969697,0.7058823529411765,0.29411764705882354,0,0,0,0,0,0,0,0,0,0,0,0
27,4700_to_4799,4749.5,26,26,2,2,0.027905346153846156,0.023158400000000003,0.033827,0.08860400000000002,0.02500592923076923,0.022340973333333333,0.027905346153846156,0.023158400000000003,0.033827,0.08860400000000002,0.02500592923076923,0.022340973333333333,0.9615384615384616,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
28,4700_to_4799,4749.5,13,13,7,13,0.00507176923076923,0.00627,0.014158,0.023611999999999998,0.010137743589743587,0.012536533333333334,0.00507176923076923,0.00627,0.014158,0.023611999999999998,0.010137743589743587,0.012536533333333334,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0
34,4700_to_4799,4749.5,11,11,6,8,0.007736181818181817,0.0018839999999999998,0.014532999999999997,0.028649999999999995,0.012053054545454543,0.0037648000000000004,0.007736181818181817,0.0018839999999999998,0.014532999999999997,0.028649999999999995,0.012053054545454543,0.0037648000000000004,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0
35,4700_to_4799,4749.5,9,9,5,8,0.006284333333333333,0.005887749999999999,0.014121999999999996,0.023575,0.012562666666666666,0.011774833333333333,0.006284333333333333,0.005887749999999999,0.014121999999999996,0.023575,0.012562666666666666,0.011774833333333333,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0
4,4700_to_4799,4749.5,17,17,5,15,0.02361147058823529,0.010614428571428572,0.019163,0.06583599999999998,0.024563602941176467,0.015931619047619045,0.02361147058823529,0.010614428571428572,0.019163,0.06583599999999998,0.024563602941176467,0.015931619047619045,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0
7,4700_to_4799,4749.5,8,8,7,8,0.004704124999999999,0.004701,0.009430999999999998,0.01884199999999999,0.00940667857142857,0.009402,0.004704124999999999,0.004701,0.009430999999999998,0.01884199999999999,0.00940667857142857,0.009402,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0
8,4700_to_4799,4749.5,5,5,3,5,0.0074588,0.004669666666666667,0.018619,0.027969,0.0149148,0.009338666666666665,0.0074588,0.004669666666666667,0.018619,0.027969,0.0149148,0.009338666666666665,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
9,4700_to_4799,4749.5,7,7,6,7,0.006051857142857143,0.016503,0.018683,0.033006,0.012101047619047619,0.033006,0.006051857142857143,0.016503,0.018683,0.033006,0.012101047619047619,0.033006,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
1,4800_to_4899,4849.5,7,7,6,7,0.006438142857142857,0.0044835,0.013592999999999997,0.02272099999999999,0.012874952380952378,0.008967,0.006438142857142857,0.0044835,0.013592999999999997,0.02272099999999999,0.012874952380952378,0.008967,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
10,4800_to_4899,4849.5,14,14,9,9,0.011192999999999998,0.005228833333333333,0.031917000000000015,0.05902400000000002,0.019464,0.010455666666666665,0.011192999999999998,0.005228833333333333,0.031917000000000015,0.05902400000000002,0.019464,0.010455666666666665,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0
12,4800_to_4899,4849.5,7,7,5,5,0.00826785714285714,0.006659,0.008957999999999994,0.02672399999999999,0.011453619047619042,0.013318,0.00826785714285714,0.006659,0.008957999999999994,0.02672399999999999,0.011453619047619042,0.013318,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0
13,4800_to_4899,4849.5,10,10,2,2,0.013314199999999998,0.004979222222222222,0.018094,0.03575899999999999,0.012095555555555554,0.00945838888888889,0.013314199999999998,0.004979222222222222,0.018094,0.03575899999999999,0.012095555555555554,0.00945838888888889,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0
15,4800_to_4899,4849.5,2,2,2,2,7.499999999999999e-6,0,1.4999999999999999e-5,1.4999999999999999e-5,1.4999999999999999e-5,NA,7.499999999999999e-6,0,1.4999999999999999e-5,1.4999999999999999e-5,1.4999999999999999e-5,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,4800_to_4899,4849.5,6,6,6,6,0.0052068333333333315,0,0.013401,0.022342999999999995,0.010412199999999996,NA,0.0052068333333333315,0,0.013401,0.022342999999999995,0.010412199999999996,NA,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0
18,4800_to_4899,4849.5,6,6,3,4,0.0052404999999999995,0.0029653333333333337,0.009143999999999998,0.018103999999999995,0.010478733333333332,0.00593,0.0052404999999999995,0.0029653333333333337,0.009143999999999998,0.018103999999999995,0.010478733333333332,0.00593,0.5,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0
2,4800_to_4899,4849.5,20,20,8,12,0.027842899999999986,0.004489777777777777,0.01815,0.08544899999999998,0.03651816842105263,0.007482722222222221,0.027842899999999986,0.004489777777777777,0.01815,0.08544899999999998,0.03651816842105263,0.007482722222222221,0.45,0.25,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0
20,4800_to_4899,4849.5,7,7,4,5,0.004464714285714285,0.00445,0.013439,0.022338,0.008927238095238096,0.008897333333333333,0.004464714285714285,0.00445,0.013439,0.022338,0.008927238095238096,0.008897333333333333,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0
21,4800_to_4899,4849.5,17,17,9,14,0.00944247058823529,0.004951555555555555,0.022542,0.053775,0.015495838235294117,0.009655833333333334,0.00944247058823529,0.004951555555555555,0.022542,0.053775,0.015495838235294117,0.009655833333333334,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0
22,4800_to_4899,4849.5,17,17,1,13,0.003140705882352941,0.003140705882352941,0.009005,0.017921,0.006147191176470588,0.006147191176470588,0.003140705882352941,0.003140705882352941,0.009005,0.017921,0.006147191176470588,0.006147191176470588,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4800_to_4899,4849.5,26,26,2,2,0.021096884615384615,0.01622348,0.043675,0.089896,0.021357,0.018673793333333334,0.021096884615384615,0.01622348,0.043675,0.089896,0.021357,0.018673793333333334,0.9615384615384616,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
28,4800_to_4899,4849.5,13,13,5,13,0.004116846153846153,0.0062120000000000005,0.017754,0.031280999999999996,0.008231538461538462,0.012421999999999999,0.004116846153846153,0.0062120000000000005,0.017754,0.031280999999999996,0.008231538461538462,0.012421999999999999,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0
34,4800_to_4899,4849.5,11,11,6,10,0.012108,0.0011095,0.01777100000000001,0.035437,0.019042981818181818,0.0022180000000000004,0.012108,0.0011095,0.01777100000000001,0.035437,0.019042981818181818,0.0022180000000000004,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0
35,4800_to_4899,4849.5,9,9,6,8,0.0019760000000000003,0.002218,0.004443000000000001,0.008883,0.003947277777777779,0.004436,0.0019760000000000003,0.002218,0.004443000000000001,0.008883,0.003947277777777779,0.004436,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0
4,4800_to_4899,4849.5,17,17,6,16,0.042184000000000006,0.007892499999999998,0.044827000000000006,0.07853500000000002,0.021770764705882354,0.015183933333333333,0.042184000000000006,0.007892499999999998,0.044827000000000006,0.07853500000000002,0.021770764705882354,0.015183933333333333,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0
7,4800_to_4899,4849.5,8,8,7,8,0.011255874999999999,0.008915,0.040922,0.054327,0.02250967857142857,0.01783,0.011255874999999999,0.008915,0.040922,0.054327,0.02250967857142857,0.01783,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0
8,4800_to_4899,4849.5,5,5,3,5,0.0027285999999999994,0.0030423333333333327,0.00912,0.013624999999999998,0.005454,0.006083333333333332,0.0027285999999999994,0.0030423333333333327,0.00912,0.013624999999999998,0.005454,0.006083333333333332,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
9,4800_to_4899,4849.5,7,7,1,6,0.008592,0.008592,0.028991999999999997,0.042364,0.016330285714285714,0.016330285714285714,0.008592,0.008592,0.028991999999999997,0.042364,0.016330285714285714,0.016330285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4900_to_4999,4949.5,7,7,7,7,0.005072428571428571,0,0.013428999999999996,0.017873999999999998,0.010139619047619048,NA,0.005072428571428571,0,0.013428999999999996,0.017873999999999998,0.010139619047619048,NA,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0
10,4900_to_4999,4949.5,14,14,7,7,0.011648785714285714,0.006579833333333333,0.04877900000000001,0.07072200000000001,0.021556868131868134,0.013157666666666666,0.011648785714285714,0.006579833333333333,0.04877900000000001,0.07072200000000001,0.021556868131868134,0.013157666666666666,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0
12,4900_to_4999,4949.5,7,7,2,4,0.028114571428571433,0.0033047500000000004,0.044794,0.062541,0.03318352380952381,0.006608166666666668,0.028114571428571433,0.0033047500000000004,0.044794,0.062541,0.03318352380952381,0.006608166666666668,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0
13,4900_to_4999,4949.5,10,10,4,9,0.018954899999999993,0.005259,0.03535200000000001,0.04853900000000001,0.014762911111111113,0.010516399999999999,0.018954899999999993,0.005259,0.03535200000000001,0.04853900000000001,0.014762911111111113,0.010516399999999999,0.5,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0
15,4900_to_4999,4949.5,2,2,2,2,0.004425499999999998,0,0.008850999999999996,0.008850999999999996,0.008850999999999996,NA,0.004425499999999998,0,0.008850999999999996,0.008850999999999996,0.008850999999999996,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,4900_to_4999,4949.5,6,6,5,6,0.006635499999999998,0.0088645,0.013335,0.02224,0.013268999999999998,0.017729,0.006635499999999998,0.0088645,0.013335,0.02224,0.013268999999999998,0.017729,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0
18,4900_to_4999,4949.5,6,6,1,3,0.005219833333333334,0.005219833333333334,0.013436,0.022473999999999997,0.010438466666666665,0.010438466666666665,0.005219833333333334,0.005219833333333334,0.013436,0.022473999999999997,0.010438466666666665,0.010438466666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4900_to_4999,4949.5,20,20,10,20,0.0363254,0.0026514,0.052903000000000006,0.10611799999999999,0.046972757894736844,0.0052992,0.0363254,0.0026514,0.052903000000000006,0.10611799999999999,0.046972757894736844,0.0052992,0.25,0.15,0.15,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0,0,0,0
20,4900_to_4999,4949.5,7,7,7,7,0.004444999999999999,0,0.022273,0.026682,0.008886761904761906,NA,0.004444999999999999,0,0.022273,0.026682,0.008886761904761906,NA,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0
21,4900_to_4999,4949.5,17,17,2,14,0.022864647058823517,0.009891937500000001,0.030928,0.061696,0.014873250000000001,0.011413691666666666,0.022864647058823517,0.009891937500000001,0.030928,0.061696,0.014873250000000001,0.011413691666666666,0.9411764705882353,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0
22,4900_to_4999,4949.5,17,17,9,9,0.00514064705882353,2.4e-6,0.013154,0.026149,0.009379647058823529,3.7999999999999996e-6,0.00514064705882353,2.4e-6,0.013154,0.026149,0.009379647058823529,3.7999999999999996e-6,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0
27,4900_to_4999,4949.5,26,26,2,2,0.03944080769230769,0.021667120000000005,0.063879,0.129536,0.026661916923076925,0.0217549,0.03944080769230769,0.021667120000000005,0.063879,0.129536,0.026661916923076925,0.0217549,0.9615384615384616,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
28,4900_to_4999,4949.5,13,13,7,13,0.005455846153846153,0.0036919999999999995,0.013383999999999997,0.026744999999999988,0.010909230769230767,0.0073813333333333335,0.005455846153846153,0.0036919999999999995,0.013383999999999997,0.026744999999999988,0.010909230769230767,0.0073813333333333335,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0
34,4900_to_4999,4949.5,11,11,3,3,0.019501636363636363,8.878e-4,0.031323000000000004,0.06702100000000001,0.02599909090909092,0.0017736000000000002,0.019501636363636363,8.878e-4,0.031323000000000004,0.06702100000000001,0.02599909090909092,0.0017736000000000002,0.45454545454545453,0.45454545454545453,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
35,4900_to_4999,4949.5,9,9,8,9,0.005895666666666666,3e-6,0.013345999999999995,0.026623999999999995,0.011789166666666667,6e-6,0.005895666666666666,3e-6,0.013345999999999995,0.026623999999999995,0.011789166666666667,6e-6,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0
4,4900_to_4999,4949.5,17,17,5,12,0.08067547058823532,0.02181528571428571,0.07927200000000002,0.138016,0.04063142647058824,0.023669142857142857,0.08067547058823532,0.02181528571428571,0.07927200000000002,0.138016,0.04063142647058824,0.023669142857142857,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0
7,4900_to_4999,4949.5,8,8,3,8,0.00667825,0.0052844,0.017643,0.031191,0.013352214285714285,0.0105656,0.00667825,0.0052844,0.017643,0.031191,0.013352214285714285,0.0105656,0.625,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0
8,4900_to_4999,4949.5,5,5,5,5,0.006054800000000001,0,0.017283,0.025921,0.0121072,NA,0.006054800000000001,0,0.017283,0.025921,0.0121072,NA,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0
9,4900_to_4999,4949.5,7,7,2,6,0.003835857142857142,0.0053666,0.018143,0.026817,0.0076677142857142855,0.0107308,0.003835857142857142,0.0053666,0.018143,0.026817,0.0076677142857142855,0.0107308,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
1,5000_to_5099,5049.5,7,7,5,7,0.004875285714285714,0.004252333333333333,0.00855,0.017068999999999994,0.00974247619047619,0.00850333333333333,0.004875285714285714,0.004252333333333333,0.00855,0.017068999999999994,0.00974247619047619,0.00850333333333333,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0
10,5000_to_5099,5049.5,14,14,4,4,0.009717857142857143,0.007205714285714286,0.0177,0.043118000000000004,0.01461632967032967,0.00603895238095238,0.009717857142857143,0.007205714285714286,0.0177,0.043118000000000004,0.01461632967032967,0.00603895238095238,0.5,0.35714285714285715,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0,0,0
12,5000_to_5099,5049.5,7,7,2,4,0.007892714285714284,0.003542,0.012726999999999992,0.02125499999999999,0.009706571428571426,0.0070816,0.007892714285714284,0.003542,0.012726999999999992,0.02125499999999999,0.009706571428571426,0.0070816,0.8571428571428571,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
13,5000_to_5099,5049.5,10,10,3,3,0.009760099999999996,0.00317725,0.012699,0.025420999999999996,0.008760599999999999,0.0060505,0.009760099999999996,0.00317725,0.012699,0.025420999999999996,0.008760599999999999,0.0060505,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
15,5000_to_5099,5049.5,2,2,2,2,0.002123500000000001,0,0.004247000000000002,0.004247000000000002,0.004247000000000002,NA,0.002123500000000001,0,0.004247000000000002,0.004247000000000002,0.004247000000000002,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,5000_to_5099,5049.5,6,6,6,6,0.0049495,0,0.008520999999999999,0.016932,0.009891533333333332,NA,0.0049495,0,0.008520999999999999,0.016932,0.009891533333333332,NA,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0
18,5000_to_5099,5049.5,6,6,1,1,0.005053833333333333,0.005053833333333333,0.013238999999999999,0.021776999999999998,0.010105666666666666,0.010105666666666666,0.005053833333333333,0.005053833333333333,0.013238999999999999,0.021776999999999998,0.010105666666666666,0.010105666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5000_to_5099,5049.5,20,20,6,18,0.0167279,0.0036464285714285713,0.021212000000000005,0.050835000000000005,0.0256936,0.007291523809523809,0.0167279,0.0036464285714285713,0.021212000000000005,0.050835000000000005,0.0256936,0.007291523809523809,0.35,0.35,0.1,0.1,0.05,0.05,0,0,0,0,0,0,0,0
20,5000_to_5099,5049.5,7,7,4,7,0.005486428571428571,0.00640725,0.017135,0.025654999999999997,0.010968380952380952,0.012811833333333333,0.005486428571428571,0.00640725,0.017135,0.025654999999999997,0.010968380952380952,0.012811833333333333,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0
21,5000_to_5099,5049.5,17,17,7,14,0.023643176470588233,0.004198250000000001,0.025354,0.054911999999999996,0.026604941176470588,0.008094142857142857,0.023643176470588233,0.004198250000000001,0.025354,0.054911999999999996,0.026604941176470588,0.008094142857142857,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0
22,5000_to_5099,5049.5,17,17,3,11,0.02390682352941177,0.006310785714285714,0.025445000000000006,0.042198000000000006,0.017996661764705883,0.010853439560439559,0.02390682352941177,0.006310785714285714,0.025445000000000006,0.042198000000000006,0.017996661764705883,0.010853439560439559,0.8235294117647058,0.11764705882352941,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
27,5000_to_5099,5049.5,26,26,2,2,0.011520192307692308,0.007299083333333337,0.030667,0.057019000000000014,0.01460364,0.013183623188405796,0.011520192307692308,0.007299083333333337,0.030667,0.057019000000000014,0.01460364,0.013183623188405796,0.9230769230769231,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0
28,5000_to_5099,5049.5,13,13,8,13,0.004944230769230769,0.010069999999999999,0.017449,0.026006999999999995,0.009882666666666666,0.020139333333333332,0.004944230769230769,0.010069999999999999,0.017449,0.026006999999999995,0.009882666666666666,0.020139333333333332,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0
34,5000_to_5099,5049.5,11,11,1,9,0.006558636363636365,0.006558636363636365,0.012766,0.034019,0.011727818181818181,0.011727818181818181,0.006558636363636365,0.006558636363636365,0.012766,0.034019,0.011727818181818181,0.011727818181818181,1,0,0,0,0,0,0,0,0,0,0,0,0,0
